Deal Type;Announce Date;Target Name;Acquirer Name;Seller Name;Announced Total Value (mil.);Payment Type;TV/EBITDA;Deal Status;Nature of Bid;Target ISIN;Acquirer ISIN;Competing Bid Premium;Premium to 1-Month Avg Px (%);Percent Sought;Percent Owned;Net Debt
M&A;07/02/2019;Crius Energy Trust;Vistra Corp;;494.95;Cash;7.33;Completed;Friendly;CA22676R1156;US92840M1027;0.0000;71.1003;100.000000;0.000000;157.014099
INV;07/02/2019;Studio Alice Co Ltd;FUJIFILM Holdings Corp;Private Investor,Torrance Japan Co Ltd;60.80;Cash; ;Completed;;JP3399240005;JP3814000000;0.0000;-0.0698651;16.290001;3.750000;0.000000
M&A;07/02/2019;Soft Computing SA;Publicis Groupe SA;;43.49;Cash;13.83;Completed;Friendly;FR0000075517;FR0000130577;0.0000;69.9629;82.989998;0.000000;-5.076000
M&A;07/02/2019;Soft Computing SA;Publicis Groupe SA;;10.10;Cash;19.85;Completed;Friendly;FR0000075517;FR0000130577;0.0000;2.41483;17.010000;82.989998;0.000000
M&A;08/02/2019;Banco di Sardegna SpA;BPER Banca;Fondazione Banco Di Sardegna;314.60;Cash and Stock; ;Completed;;IT0001005070;IT0000066123;0.0000;0;49.000000;3.000000;0.000000
M&A;08/02/2019;BRAbank ASA/old;BRAbank ASA/NO;;28.43;Stock; ;Completed;Friendly;NO0010820574;NO0010752231;0.0000;-17.2509;100.000000;0.000000;0.000000
INV;08/02/2019;Chuo Malleable Iron Co Ltd;Toyota Industries Corp;;2.28;Cash;2.41;Completed;Friendly;JP3514200009;JP3634600005;0.0000;-0.785467;4.075669;0.000000;0.000000
M&A;11/02/2019;Solium Capital Inc;Morgan Stanley;;761.08;Cash;64.20;Completed;Friendly;CA83425Q1054;US6174464486;0.0000;47.8822;100.000000;0.000000;-85.599998
INV;11/02/2019;Camtek Ltd/Israel;Chroma ATE Inc;Priortech Ltd;58.12;Cash; ;Pending;;IL0010952641;TW0002360005;0.0000;-63.8147;16.791000;0.000000;0.000000
INV;11/02/2019;Camtek Ltd/Israel;Chroma ATE Inc;;13.44;Cash; ;Pending;Friendly;IL0010952641;TW0002360005;0.0000;31.8192;3.710000;16.790001;0.000000
INV;12/02/2019;AU Kabucom Securities Co Ltd;KDDI Corp;;806.27;Cash;15.11;Completed;Friendly;JP3218850000;JP3496400007;0.0000;19.276;47.060001;0.000000;0.000000
M&A;12/02/2019;Apic Yamada Corp;Yamaha Motor Robotics Holdings Co Ltd;;88.17;Cash;16.20;Completed;Friendly;JP3122520004;JP3371700000;0.0000;70.1493;100.000000;0.000000;2665.176025
M&A;12/02/2019;CAS Medical Systems Inc;Edwards Lifesciences Corp;;76.12;Cash; ;Completed;Friendly;US1247692098;US28176E1082;0.0000;35.5696;100.000000;0.000000;5.422665
M&A;12/02/2019;Yamaha Motor Robotics Holdings Co Ltd;Yamaha Motor Co Ltd;;52.14;Cash; ;Completed;Friendly;JP3371700000;JP3942800008;0.0000;-0.643397;59.003792;0.000000;-4238.000000
INV;12/02/2019;Xenith IP Group Ltd;IPH Ltd;;32.66;Cash; ;Completed;Friendly;AU000000XIP6;AU000000IPH9;0.0000;90.9318;19.900000;0.000000;0.000000
INV;15/02/2019;Standard Life Aberdeen PLC;Unnamed Buyer;Mitsubishi UFJ Financial Group Inc;449.51;Cash; ;Completed;;GB00BF8Q6K64;;0.0000;0;5.900000;0.000000;0.000000
M&A;15/02/2019;Intershop Communications AG;Shareholder Value Beteiligungen AG,Shareholder Value Management AG;;61.44;Cash; ;Pending;Friendly;DE000A254211;;0.0000;1.25828;100.000000;0.000000;0.000000
INV;15/02/2019;Dadi International Group Ltd;Shanxi State-owned Capital Investment Operation Co;China Smartpay Group Holdings Ltd;11.52;Cash; ;Pending;;BMG2617D1056;N.A.;0.0000;0;14.250000;9.090000;0.000000
INV;15/02/2019;Procurri Corp Ltd;Novo Tellus Capital Partners Pte Ltd;Declout Ltd;8.83;Cash;3.62;Completed;;SG1DA4000006;N.A.;0.0000;7.36302;12.758000;0.000000;0.000000
M&A;15/02/2019;Panalpina Welttransport Holding AG;Agility Public Warehousing Co KSC;;N/A;Stock; ;Withdrawn;Friendly;CH0002168083;KW0EQ0601041;0.0000;0;100.000000;0.000000;123.165001
INV;18/02/2019;Tom Tailor Holding SE;Fosun International Ltd;;9.84;Cash; ;Completed;Friendly;DE000A0STST2;HK0656038673;0.0000;1.45904;9.090907;26.263639;0.000000
M&A;18/02/2019;Eckert-Ziegler Bebig;Eckert & Ziegler Strahlen- und Medizintechnik AG;;7.42;Stock;9.37;Completed;Friendly;BE0974300320;DE0005659700;0.0000;7.7544;15.900000;84.099998;0.000000
INV;18/02/2019;Argo Blockchain PLC;Vela Technologies PLC;;N/A;Cash; ;Completed;Friendly;GB00BZ15CS02;GB00BYZ9XC29;0.0000;-6.94434;1.020000;0.000000;0.000000
M&A;19/02/2019;Tom Tailor Holding SE;Fosun International Ltd;;228.93;Cash; ;Completed;Friendly;DE000A0STST2;HK0656038673;0.0000;3.86245;41.400002;35.349998;161.235992
INV;19/02/2019;Momina Krepost AD;Private Investor;Sopharma AD/Sofia;0.46;Cash; ;Completed;;BG11MOVEAT12;;0.0000;0;14.960000;0.000000;0.000000
M&A;20/02/2019;PCF Group PLC;Somers Ltd,Private Investor;;N/A;Cash; ;Proposed;Friendly;GB0004189378;;0.0000;-19.2463;0.000000;0.000000;0.000000
M&A;21/02/2019;Immune Design Corp;Merck & Co Inc;;174.38;Cash; ;Completed;Friendly;US45252L1035;US58933Y1055;0.0000;292.241;100.000000;0.000000;-107.388000
M&A;21/02/2019;Gazal Corp Ltd;PVH Corp;;168.33;Cash;52.77;Completed;Friendly;AU000000GZL4;US6936561009;0.0000;37.9509;78.370003;21.629999;27.629999
M&A;21/02/2019;Citizens First Corp;German American Bancorp Inc;;65.63;Cash and Stock; ;Completed;Friendly;US17462Q1076;US3738651047;0.0000;16.1837;100.000000;0.000000;0.000000
INV;21/02/2019;Norden Crown Metals Corp;EMX Royalty Corp;;0.14;Cash; ;Completed;Friendly;CA6555PC1039;CA26873J1075;0.0000;4.77941;3.279891;9.088671;0.000000
M&A;22/02/2019;Newmont Corp;Barrick Gold Corp;;18606.86;Stock;9.31;Withdrawn;Hostile;US6516391066;CA0679011084;0.0000;-0.280527;100.000000;0.000000;792.656677
M&A;22/02/2019;Provident Financial PLC;Non-Standard Finance PLC;;1652.13;Stock;6.00;Terminated;Unsolicited to Hostile;GB00B1Z4ST84;GB00BRJ6JV17;0.0000;-2.49966;100.000000;0.000000;0.000000
M&A;22/02/2019;Dairy Crest Group Ltd;Saputo Inc;;1566.13;Cash;5.76;Completed;Friendly;GB0002502812;CA8029121057;0.0000;28.8677;100.000000;0.000000;234.199997
M&A;22/02/2019;NetComm Wireless Ltd;Casa Systems Inc;;95.45;Cash;6.51;Completed;Friendly;AU000000NTC2;US14713L1026;0.0000;49.3696;100.000000;0.000000;-27.299999
INV;22/02/2019;Emgold Mining Corp;Unnamed Buyer;Nevada Sunrise Gold Corp;0.24;Cash; ;Completed;;CA2909284077;;0.0000;0;14.126910;0.000000;0.000000
INV;24/02/2019;Euromoney Institutional Investor PLC;Potential Buyer;Daily Mail & General Trust PLC;N/A;Cash; ;Withdrawn;;GB0006886666;;0.0000;0;49.000000;0.000000;0.000000
M&A;25/02/2019;Spark Therapeutics Inc;Roche Holding AG;;3747.63;Cash; ;Completed;Friendly;US84652J1034;CH0012032048;0.0000;137.166;100.000000;0.000000;-567.448975
M&A;25/02/2019;Clementia Pharmaceuticals Inc;Ipsen SA;;863.26;Cash; ;Completed;Friendly;CA1855751071;FR0010259150;0.0000;78.5177;100.000000;0.000000;-82.056908
M&A;25/02/2019;Golden Land Property Development PCL;Frasers Property Thailand PCL;;793.00;Cash;10.95;Completed;Friendly;TH0400010Z02;TH0675010Y00;0.0000;17.118;60.080002;39.919998;12937.509766
M&A;25/02/2019;KAS Bank NV;Credit Agricole SA;;213.69;Cash;5.99;Completed;Friendly;NL0000362648;FR0000045072;0.0000;108.931;100.000000;0.000000;0.000000
M&A;25/02/2019;Core Gold Inc;Titan Minerals Ltd;;48.39;Stock; ;Terminated;Friendly;CA21871K9664;AU000000TTM8;0.0000;56.7267;93.730003;6.270000;6.317583
INV;25/02/2019;Opera Ltd;Beijing Kunlun Tech Co Ltd;Golden Brick Capital Management Ltd;34.84;Cash; ;Pending;;US68373M1071;CNE100001YF2;0.0000;1.27405;3.800000;43.700001;0.000000
INV;25/02/2019;Tribune Resources Ltd;Evolution Mining Ltd;;29.62;Cash;2.17;Completed;Friendly;AU000000TBR5;AU000000EVN4;0.0000;0;19.900000;0.000000;0.000000
M&A;26/02/2019;Ruralco Holdings Ltd;Nutrien Ltd;;354.48;Cash;8.30;Completed;Friendly;AU000000RHL9;CA67077M1086;0.0000;19.8089;100.000000;0.000000;119.860001
INV;26/02/2019;Sichuan Swellfun Co Ltd;Diageo PLC;;328.12;Cash; ;Completed;Friendly;CNE000000NH4;GB0002374006;0.0000;34.6298;10.000000;60.000000;0.000000
INV;26/02/2019;Mizuho Leasing Co Ltd;Mizuho Financial Group Inc;;148.37;Cash;3.91;Completed;Friendly;JP3286500008;JP3885780001;0.0000;-0.0290051;12.968330;3.318910;0.000000
INV;26/02/2019;Mizuho Leasing Co Ltd;Mizuho Financial Group Inc;;80.80;Cash;3.83;Completed;Friendly;JP3286500008;JP3885780001;0.0000;6.27666;7.210000;16.290001;0.000000
INV;26/02/2019;Shoprite Holdings Ltd;Shoprite Holdings Ltd;Thibault Square Financial Services Pty Ltd;N/A;Cash; ;Proposed;;ZAE000012084;ZAE000012084;0.0000;0;32.299999;0.000000;0.000000
INV;27/02/2019;Kanemi Co Ltd;Pan Pacific International Holdings Corp;FamilyMart Co Ltd;71.13;Cash;15.53;Completed;;JP3217900004;JP3639650005;0.0000;0;26.549999;0.000000;0.000000
INV;28/02/2019;M3 Inc;NTT DOCOMO Inc;;298.65;Cash;36.20;Completed;Friendly;JP3435750009;JP3165650007;0.0000;-0.26833;2.977629;0.000000;0.000000
INV;28/02/2019;M3 Inc;Sony Corp;;152.28;Cash;36.20;Completed;Friendly;JP3435750009;JP3435000009;0.0000;-0.26833;1.518300;16.226299;0.000000
INV;01/03/2019;First Capital Real Estate Investment Trust;First Capital Real Estate Investment Trust;Gazit-Globe Ltd;558.27;Cash;12.57;Completed;;CA31890B1031;CA31890B1031;0.0000;-3.16081;14.127180;0.000000;0.000000
M&A;01/03/2019;General de Alquiler de Maquinaria SA;Gestora de Activos y Maquinaria Industrial SLU;Banco Bilbao Vizcaya Argentaria SA,Banco Santander SA,Bankia SA,CaixaBank SA,Liberbank SA,Kutxabank SA;230.90;Cash;6.84;Completed;;ES0141571192;N.A.;0.0000;-34.5892;54.560001;0.000000;185.427002
M&A;01/03/2019;Danske Andelskassers Bank A/S;Spar Nord Bank A/S;;107.26;Cash and Stock; ;Terminated;Friendly;DK0060299063;DK0060036564;0.0000;14.3421;69.110001;30.889999;0.000000
M&A;01/03/2019;Alto Metals Ltd;Middle Island Resources Ltd;;3.80;Stock; ;Terminated;Hostile;AU000000AME0;AU000000MDI5;0.0000;-9.38216;100.000000;0.000000;-0.908845
INV;02/03/2019;OVS SpA;Tamburi Investment Partners SpA;BC Partners Holdings Ltd;85.12;Cash;2.38;Pending;;IT0005043507;IT0003153621;0.0000;40.5678;18.000000;3.080000;0.000000
M&A;04/03/2019;Nightstar Therapeutics PLC;Biogen Inc;;753.07;Cash; ;Completed;Friendly;US65413A1016;US09062X1037;0.0000;74.3621;100.000000;0.000000;-100.774002
M&A;04/03/2019;Delivra Corp;Harvest One Cannabis Inc;;14.90;Stock; ;Completed;Friendly;CA24701U1057;CA41755P1053;0.0000;17.2313;100.000000;0.000000;1.101733
INV;04/03/2019;Studio Retail Group PLC;Frasers Group PLC;;12.66;Cash;3.00;Completed;Friendly;GB00B8B4R053;GB00B1QH8P22;0.0000;-12.7667;6.900000;29.900000;0.000000
M&A;04/03/2019;Studio Retail Group PLC;Frasers Group PLC;;0.07;Cash;3.00;Completed;Hostile;GB00B8B4R053;GB00B1QH8P22;0.0000;-12.7667;0.040000;36.799999;0.000000
M&A;05/03/2019;Bluegreen Vacations Corp;Bluegreen Vacations Holding Corp;;115.54;Cash;7.41;Pending;Friendly;US09629F1084;US0963081015;0.0000;22.6349;9.700000;90.300003;0.000000
M&A;05/03/2019;Monberg & Thorsen A/S;MT Hoejgaard Holding A/S;;112.94;Stock; ;Completed;Friendly;DK0010224310;DK0010255975;0.0000;-37.1388;100.000000;0.000000;533.099976
M&A;05/03/2019;Independent Oil & Gas Plc;Rockrose Energy PLC;;33.37;Cash; ;Proposed;Unsolicited;GB00BF49WF64;GB00BYNFCH09;0.0000;58.2517;100.000000;0.000000;0.000000
M&A;06/03/2019;Agta Record Ltd;Assa Abloy AB;Agta Finance SAS;495.01;Cash;17.05;Completed;;CH0008853209;SE0007100581;0.0000;0;54.000000;39.000000;-64.246002
M&A;06/03/2019;M1 Ltd/Singapore;Keppel Corp Ltd,Singapore Press Holdings Ltd;;109.65;Cash;6.25;Completed;Friendly;SG1U89935555;;0.0000;0.487804;7.800000;92.199997;0.000000
M&A;06/03/2019;Agta Record Ltd;Assa Abloy AB;;79.16;Cash;19.70;Withdrawn;Friendly;CH0008853209;SE0007100581;0.0000;0;7.000000;93.000000;0.000000
INV;06/03/2019;ECC Ventures 2 Corp;Columbia Care Inc;;1.49;Cash; ;Pending;Friendly;CA27877Q1054;CA1973091079;0.0000;0;41.450001;0.000000;0.000000
INV;07/03/2019;Alina Holdings PLC;Thalassa Holdings Ltd;;5.08;Cash and Stock; ;Terminated;Friendly;GB00B1VS7G47;VGG878801114;0.0000;22.9671;13.820000;25.480000;0.000000
M&A;07/03/2019;Prime Focus Ltd,Media assets/Reliance Capital Ltd;Potential Buyer;Reliance Capital Ltd;N/A;Cash; ;Proposed;;;;0.0000;0;0.000000;0.000000;0.000000
M&A;08/03/2019;RPC Group Ltd;Berry Global Group Inc;;5763.47;Cash;7.74;Completed;Friendly;GB0007197378;US08579W1036;0.0000;-0.224187;100.000000;0.000000;1206.199951
M&A;08/03/2019;Multistrada Arah Sarana Tbk PT;Cie Generale des Etablissements Michelin SCA;;65.20;Cash;26.10;Completed;Friendly;ID1000101207;FR0000121261;0.0000;7.22592;12.050000;87.589996;0.000000
INV;08/03/2019;Caesars Holdings Inc;Private Investor;TPG Capital LP/US,Apollo Global Management Inc;N/A;Cash; ;Completed;;US1276861036;;0.0000;0;5.476498;0.000000;0.000000
M&A;11/03/2019;Mellanox Technologies Ltd;NVIDIA Corp;;6376.40;Cash;29.84;Completed;Friendly;IL0011017329;US67066G1040;0.0000;18.9641;100.000000;0.000000;-438.489990
M&A;11/03/2019;CIR-Compagnie Industriali Riunite SpA/Italy;CIR SpA-Compagnie Industriali;;1283.48;Stock;3.73;Completed;Friendly;IT0000080447;IT0000070786;0.0000;-5.22688;100.000000;0.000000;367.273010
M&A;11/03/2019;Acando AB;CGI Inc;;429.66;Cash;14.65;Completed;Friendly;SE0000105116;CA12532H1047;0.0000;44.8161;96.000000;0.000000;4.951000
M&A;11/03/2019;Easy Software AG;Deutsche Balaton AG;;27.79;Cash;8.72;Pending;Friendly;DE000A2YN991;DE000A2LQT08;0.0000;3.37553;100.000000;0.000000;-1.751000
M&A;11/03/2019;Acando AB;CGI Inc;;17.88;Cash;14.63;Completed;Friendly;SE0000105116;CA12532H1047;0.0000;44.8161;4.000000;96.000000;0.000000
M&A;11/03/2019;Savary Gold Corp;SEMAFO Inc;;17.78;Stock; ;Completed;Friendly;CA8051161005;CA8169221089;0.0000;17.3498;84.500000;15.500000;-1.063917
INV;11/03/2019;Core Gold Inc;Titan Minerals Ltd;;3.00;Cash; ;Completed;Friendly;CA21871K9664;AU000000TTM8;0.0000;63.9216;6.270000;0.000000;0.000000
M&A;12/03/2019;Osiris Therapeutics Inc;Smith & Nephew PLC;;615.63;Cash;57.40;Completed;Friendly;US68827R1086;GB0009223206;0.0000;12.773;100.000000;0.000000;-40.359001
M&A;12/03/2019;Xenith IP Group Ltd;IPH Ltd;;117.73;Cash and Stock; ;Completed;Hostile to Friendly;AU000000XIP6;AU000000IPH9;0.0000;35.1648;80.099998;19.900000;13.025000
M&A;12/03/2019;Kushim Inc;CAICA Inc;;3.00;Cash;16.37;Completed;Friendly;JP3351020007;JP3333400004;0.0000;-11.2596;37.110649;19.926531;-919.843018
M&A;13/03/2019;Newstrike Brands Ltd;HEXO Corp;;262.78;Stock; ;Completed;Friendly;CA65250J1084;CA4283043079;0.0000;4.9738;100.000000;0.000000;88.448013
M&A;13/03/2019;Pointer Telocation Ltd;Powerfleet Inc;;137.69;Cash and Stock;11.12;Completed;Friendly;IL0010826274;US73931J1097;0.0000;0;100.000000;0.000000;-3.489000
M&A;13/03/2019;Yowie Group Ltd;Keybridge Capital Ltd;;N/A;Cash; ;Withdrawn;Friendly;AU000000YOW8;AU000000KBC6;0.0000;0;100.000000;0.000000;0.000000
M&A;14/03/2019;Charter Court Financial Services Group PLC;OneSavings Bank PLC;;1007.09;Stock;2.99;Completed;Friendly;GB00BD822578;GB00BM7S7K96;0.0000;5.18033;100.000000;0.000000;0.000000
INV;14/03/2019;MercadoLibre Inc;PayPal Holdings Inc;;750.00;Cash; ;Completed;Friendly;US58733R1023;US70450Y1038;0.0000;0;0.000000;0.000000;0.000000
INV;14/03/2019;GDS Holdings Ltd;Ping An Insurance Group Co of China Ltd;;150.00;Stock; ;Pending;Friendly;US36165L1089;CNE1000003X6;0.0000;0;0.000000;0.000000;0.000000
INV;15/03/2019;Banque Saudi Fransi;Olayan Investments Co Establishment,Ripplewood Advisors LLC;Credit Agricole SA;495.96;Cash; ;Completed;;SA0007879782;;0.0000;-13.7899;4.900000;0.000000;0.000000
INV;15/03/2019;Hoa Binh Construction Group JSC;Hyundai Elevator Co Ltd;;24.71;Cash;4.11;Completed;Friendly;VN000000HBC3;KR7017800004;0.0000;0;10.830000;0.000000;0.000000
INV;15/03/2019;IRC Ltd;Stocken Board AG;Petropavlovsk PLC;13.28;Cash;0.42;Proposed;;HK0000068244;N.A.;0.0000;0;29.900000;0.000000;0.000000
INV;15/03/2019;Toyo Knife Co Ltd;Ferrotec Holdings Corp;REVIC Partners KK;6.09;Cash;5.42;Completed;;JP3617800002;JP3802720007;0.0000;10.285;26.180000;0.000000;0.000000
INV;15/03/2019;Fabchem China Ltd;Triple Vision Pte Ltd;Incitec Pivot Ltd;1.63;Cash;12.78;Completed;;SG1BH7000002;N.A.;0.0000;17.9104;29.900000;9.650000;0.000000
INV;15/03/2019;Banque Saudi Fransi;Ripplewood Advisors LLC;Credit Agricole SA;N/A;Cash; ;Completed;;SA0007879782;N.A.;0.0000;-14.2034;6.000000;4.900000;0.000000
INV;15/03/2019;Toyo Knife Co Ltd;Toyo Knife Co Ltd;REVIC Partners KK;N/A;Cash; ;Pending;;JP3617800002;JP3617800002;0.0000;0;0.000000;0.000000;0.000000
M&A;18/03/2019;Worldpay Inc;Fidelity National Information Services Inc;;41054.83;Cash and Stock;28.64;Completed;Friendly;US9815581098;US31620M1062;0.0000;16.3783;100.000000;0.000000;7708.299805
M&A;18/03/2019;Footasylum PLC;JD Sports Fashion PLC;;92.74;Cash;14.33;Completed;Friendly;GB00BYPHD607;GB00BYX91H57;0.0000;77.1336;81.300003;18.700001;0.000000
INV;18/03/2019;Cedar Co Ltd;Daiwa House Industry Co Ltd;;N/A;Cash; ;Pending;Friendly;JP3351630003;JP3505000004;0.0000;0;7.999302;0.000000;0.000000
M&A;19/03/2019;HFF Inc;Jones Lang LaSalle Inc;;1979.68;Cash and Stock;16.68;Completed;Friendly;US40418F1084;US48020Q1076;0.0000;9.66269;100.000000;0.000000;46.786999
INV;19/03/2019;Mindtree Ltd;Larsen & Toubro Ltd;Private Investor,Coffee Day Enterprises Ltd,Coffee Day Trading Ltd;473.66;Cash;15.70;Completed;;INE018I01017;INE018A01030;0.0000;7.27536;20.320000;0.000000;0.000000
M&A;19/03/2019;Mindtree Ltd;Larsen & Toubro Ltd;;435.74;Cash;14.75;Completed;Hostile;INE018I01017;INE018A01030;0.0000;7.31737;24.740000;35.320000;-9731.000000
INV;19/03/2019;Huanxi Media Group Ltd;Maoyan Entertainment;;49.75;Cash; ;Completed;Friendly;BMG4643J1062;KYG5804A1076;0.0000;4.69556;7.500000;0.000000;0.000000
INV;19/03/2019;1911 Gold Corp;Dundee Corp;;1.05;Cash; ;Completed;Friendly;CA65442J1075;CA2649011095;0.0000;-7.55007;12.460000;0.000000;0.000000
M&A;19/03/2019;Epic Gas Ltd;BW LPG Ltd;;N/A;Cash; ;Pending;Friendly;VGG3175Q1081;BMG173841013;0.0000;28.2548;45.299999;54.700001;0.000000
INV;20/03/2019;Bam Bam Resources Corp;Premium Exploration Inc;;0.60;Cash; ;Completed;Friendly;CA0593592086;CA74060R4098;0.0000;0;14.600000;0.000000;0.000000
M&A;21/03/2019;Zoosk Inc;Spark Networks SE;Canaan Management Inc (Fund: Canaan Equity VIII LP),Deer Management Co LLC (Fund: Bessemer Venture Partners Co-Investment Fund LP),ATA Ventures Management LLP (Fund: ATA Ventures II LP),Unknown Seller;105.00;Cash and Stock; ;Completed;;US98978Y1073;N.A.;0.0000;0;100.000000;0.000000;0.000000
INV;21/03/2019;Guyana Goldstrike Inc;Zijin Mining Group Co Ltd;;2.02;Cash; ;Pending;Friendly;CA40356P2098;CNE100000502;0.0000;34.5713;16.129999;0.000000;0.000000
M&A;22/03/2019;IPSCO Tubulars Inc;Tenaris SA;TMK PJSC;1131.18;Cash; ;Completed;;US46265D1046;LU0156801721;0.0000;0;100.000000;0.000000;64.184158
M&A;22/03/2019;Gluskin Sheff + Associates Inc;Onex Corp;;312.46;Cash;9.12;Completed;Friendly;CA37989N1069;CA68272K1030;0.0000;28.3731;100.000000;0.000000;-25.822001
INV;22/03/2019;Digital Domain Holdings Ltd;Poly Culture Group Co Ltd;;70.56;Cash; ;Completed;Friendly;BMG2870G1006;CNE100001S81;0.0000;-35.8565;16.610001;0.000000;0.000000
M&A;22/03/2019;Integrated Asset Management Corp;Fiera Capital Corp;;42.35;Cash and Stock;10.17;Completed;Friendly;CA45810U1084;CA31660A1030;0.0000;0;100.000000;0.000000;-17.191139
M&A;25/03/2019;Tier REIT Inc;Cousins Properties Inc;;2246.84;Stock;35.01;Completed;Friendly;US88650V2088;US2227955026;0.0000;18.2429;100.000000;0.000000;684.013977
INV;25/03/2019;TransAlta Corp;Brookfield Asset Management Inc;;558.95;Cash; ;Pending;Friendly;CA89346D1078;CA1125851040;0.0000;0;0.000000;0.000000;0.000000
M&A;25/03/2019;County Bank Corp;ChoiceOne Financial Services Inc;;89.71;Stock; ;Completed;Friendly;US2224072072;US1703861062;0.0000;0;100.000000;0.000000;0.000000
M&A;25/03/2019;Espial Group Inc;Enghouse Systems Ltd;;66.38;Cash; ;Completed;Friendly;CA2966511024;CA2929491041;0.0000;32.8257;100.000000;0.000000;33.405251
INV;25/03/2019;Toyo Machinery & Metal Co Ltd;Daiichi Jitsugyo Co Ltd,Yamazen Corp,Maruka Corp,Yasda Precision Tools Co Ltd;;9.34;Cash;3.91;Completed;Friendly;JP3609000009;;0.0000;1.22813;9.001100;0.120000;0.000000
INV;25/03/2019;Money Partners Group Co Ltd;Daiwa Securities Group Inc;;9.11;Cash; ;Completed;Friendly;JP3869930002;JP3502200003;0.0000;0;0.000000;0.000000;0.000000
INV;25/03/2019;Nissin Foods Co Ltd;Private Investor;Nissin Foods Holdings Co Ltd;N/A;Cash; ;Completed;;HK0000376142;;0.0000;0;3.890000;1.060000;0.000000
M&A;26/03/2019;Versum Materials Inc;Merck KGaA;;6355.63;Cash;14.65;Completed;Hostile to Friendly;US92532W1036;DE0006599905;0.0000;9.40188;100.000000;0.000000;571.000000
M&A;26/03/2019;Lynas Rare Earths Ltd;Wesfarmers Ltd;;1203.43;Cash;13.27;Withdrawn;Unsolicited;AU000000LYC6;AU000000WES1;0.0000;36.4621;100.000000;0.000000;187.460999
M&A;27/03/2019;WellCare Health Plans Inc;Centene Corp;;13534.24;Cash and Stock;14.02;Completed;Friendly;US94946T1060;US15135B1017;0.0000;29.2353;100.000000;0.000000;-2357.600098
M&A;27/03/2019;Quantenna Communications Inc;ON Semiconductor Corp;;937.40;Cash;122.20;Completed;Friendly;US74766D1000;US6821891057;0.0000;25.1364;100.000000;0.000000;0.000000
M&A;29/03/2019;Fiat Chrysler Automobiles NV;Renault SA;;21222.91;Stock;1.77;Withdrawn;Friendly;NL0010877643;FR0000131906;0.0000;-1.49809;100.000000;0.000000;1746.000000
INV;29/03/2019;PNB Housing Finance Ltd;General Atlantic LLC (Fund: General Atlantic Investment Partners I LP),Varde Partners LP (Fund: Varde Asia Credit Fund LP);Punjab National Bank;267.10;Cash;4.51;Terminated;;INE572E01012;;0.0000;-2.68476;6.500000;0.000000;0.000000
M&A;29/03/2019;Sierra Monitor Corp;MSA Safety Inc;;30.32;Cash;53.55;Completed;Friendly;US8264001038;US5534981064;0.0000;60.7143;100.000000;0.000000;-3.616985
INV;29/03/2019;8VI Holdings Ltd;8I Holdings Ltd;;N/A;Cash; ;Completed;Friendly;AU0000026007;AU0000008IH1;0.0000;0;2.430000;77.419998;0.000000
M&A;01/04/2019;Panalpina Welttransport Holding AG;DSV PANALPINA A/S;;4860.45;Stock;16.56;Completed;Friendly;CH0002168083;DK0060079531;0.0000;23.067;100.000000;0.000000;188.143997
INV;01/04/2019;Housing Development Finance Corp Ltd;Potential Buyer;KKR & Co Inc;300.00;Cash; ;Proposed;;INE001A01036;;0.0000;0;0.000000;0.000000;0.000000
M&A;01/04/2019;CannaRoyalty Corp;Cresco Labs Inc;;221.64;Stock; ;Completed;Friendly;CA1376441004;CA22587M1068;0.0000;-13.1914;100.000000;0.000000;-34.188171
M&A;01/04/2019;eCobalt Solutions Inc;Jervois Mining Ltd;;66.02;Stock; ;Completed;Friendly;CA27888J1084;AU000000JRV4;0.0000;4.12248;95.500000;4.500000;31.307871
